timestamp,tweets
2023-04-24 18:32:23+00:00,"RT @pasniper_: 9:30 Manipülasyonu

1) 9:30-9:50(genellikle) arası likidite alımı ile birlikte tersi yönde displacement(yer değiştirme) bekl…"
2023-04-24 18:29:16+00:00,"US index do the same everyday.
Buying on dips. Nasdaq100 always dips at open and when EU markets close, it start bouncing to close flat or eke out for positive close."
2023-04-24 18:27:19+00:00,"RT @jbegno1: Empieza a pintar mal, divergencias, la m9 parece declinar, el murciélago bajista se hace rogar #NASDAQ100 12205 Y 11833 son lo…"
2023-04-24 18:26:04+00:00,"⭐️Trading del día🌟Jornada en $NQ, #Futuros del #Nasdaq100 de #CME. Buen arranque de semana.

➕1⃣1⃣4⃣puntos. (4⃣5⃣de $SPX)

#Scalping #DayTrading #Trading #Nasdaq #SP500 #US500 $QQQ $SPY $NQX $NQ_F $NQ $ES_F $ES #Futures #Bolsa #StockMarket https://t.co/KYYn9r0HLG"
2023-04-24 18:25:09+00:00,#NASDAQ100 System remains long🟢@12880. https://t.co/Dzx6RDGnEP
2023-04-24 18:21:03+00:00,"Empieza a pintar mal, divergencias, la m9 parece declinar, el murciélago bajista se hace rogar #NASDAQ100 12205 Y 11833 son los que marcaran el camino. https://t.co/KvWxzg9vKM"
2023-04-24 18:19:51+00:00,#NASDAQ100 : Big boys cartel controlling the market : https://t.co/DIp5aZJrR2
2023-04-24 18:19:16+00:00,"The Nasdaq led Wall Street losses on Monday as Tesla (NASDAQ:TSLA) shares came under pressure on the company's plans to increase spending, while investors awaited results from megacap companies and key economic data this week.  #nasdaq100 #tech #teslastock https://t.co/1jlaxsvMT6"
2023-04-24 18:11:28+00:00,"Mina  Mar Group is the largest small cap, micro cap and nano cap retailer of newly minted public companies and already quoted / trading public  companies
#minamargroup #instagram #group #tips #follow #otcmarkets #nasdaq100 #stocks #stockmarket #RTO #IPO #business #finance #profit https://t.co/mHjtzA6Vfx"
2023-04-24 18:10:27+00:00,"2 smooth trades complete #NASDAQ100 

Rule #7 no trading after 11:00pst is in effect."
2023-04-24 18:10:07+00:00,"#NASDAQ100 down 0.40% with 73% of stocks falling today. Leaders: $NFLX in first place  at 13.09% $ISRG $ASML $AMAT $ADBE $LRCX Laggards: $BIDU $JD $MRNA $PDD $TEAM $WDAY $SGEN $MELI $DOCU $DDOG Is that a bear flag waving??
(Not a recommendation) https://t.co/dkzbgXGzSw"
2023-04-24 18:08:23+00:00,"RT @mknerdgn: tatmin edici bir kar verdi şuana kadar. devam edip etmemek tercih meselesi artık.(4,5rr) #NASDAQ #NASDAQ100 @NcFamly @nhtctnk…"
2023-04-24 18:04:46+00:00,"tatmin edici bir kar verdi şuana kadar. devam edip etmemek tercih meselesi artık.(4,5rr) #NASDAQ #NASDAQ100 @NcFamly @nhtctnk https://t.co/Z68tZvTYzz https://t.co/ZPo8mHKWYC"
2023-04-24 17:58:34+00:00,"#NASDAQ100 up 3.46% to start the week.  Lots of green on the screen.  Only 6 stocks down: $AMAT $ATVI $KHC $KLAC $REGN $WBA Many up over 6%: $ABNB $AMZN $DDOG $INTU $MELI $MTCH $NFLX $TEAM $TSLA $WDAY $ZM $ZS Still in the neighborhood of YTD lows.
(Not a recommendation) https://t.co/L0FGbJJinT"
2023-04-24 17:57:56+00:00,Great start to the week. #NASDAQ100 ✌️ https://t.co/jpHwHlWs3m
2023-04-24 17:57:16+00:00,"No words needed.
#NASDAQ100

$SPY $SPX $AMZN $GOOGL $AAPL $NVDA $MSFT $META https://t.co/QkItLJHwcp"
2023-04-24 17:56:28+00:00,"#NASDAQ100 giving a lot of yesterday's gains today.  Down 3.1% with only 2 stocks up: $MAR $SPLK. Biggest losers down over 5% today: $ALGN $AMAT $ASML $AMD $AMZN $BIDU $DDOG $FAST $JD $KLAC $LCID $LRCX $META $MRVL $MTCH $NVDA $TEAM $TSLA $ZS What a week!
(Not a recommendation) https://t.co/VkOHf7SdR1"
2023-04-24 17:40:45+00:00,"RT @finanzmarktwelt: Nasdaq-Aktien: Voll investierte Bären! Marktgeflüster
Alles total bärisch, oder?
#NASDAQ #NASDAQ100 #Fed #Zinsen #Dax4…"
2023-04-24 17:40:12+00:00,"$NDX The #Nasdaq100 index still trading within the sideways range between levels of 13,204 and 12,850 points. https://t.co/a6uJcLpYBq"
2023-04-24 17:38:59+00:00,"Nasdaq-Aktien: Voll investierte Bären! Marktgeflüster
Alles total bärisch, oder?
#NASDAQ #NASDAQ100 #Fed #Zinsen #Dax40 #DAX #Dollar #EURUSD 
https://t.co/SaHDpspun8"
2023-04-24 17:37:22+00:00,"#nasdaq100 #nasdaq #ndx
Akşam pazarı

#fx #fxsinyal #forex #analiz #dax #ger #xauusd #dolar #brent #ukoil

https://t.co/C25lnLRqgo https://t.co/WuNar8fZrg"
2023-04-24 17:35:01+00:00,@apipiro22 @riseup_777 @maru230815 @muramonta_ @gamecomic_sport @ren_NASDAQ100 おめでとう御座います🥳
2023-04-24 17:30:50+00:00,"RT @ssanemaksuu: 🔥🔥🔥

Ücretsiz sinyal ve analiz desteği sağladığım gruba davetlisiniz :) 

Daha fazla ücretsiz sinyal için ⬇️⬇️

https://t.…"
2023-04-24 17:25:10+00:00,Review of my day trade on #NASDAQ100 . https://t.co/nDqRiZtbsQ
2023-04-24 17:14:29+00:00,#NASDAQ100 https://t.co/ahnz0mRQCC
2023-04-24 17:07:17+00:00,"#FXFocus #trading #CFDS #Indices #Futures update, closing &amp; taking #profit on #NASDAQ100 12.0 #pips / #points, now #buying https://t.co/3NTveXcta6"
2023-04-24 17:03:07+00:00,"🇺🇸Btc's Correlation

BTC：$28,248 ↓
S&amp;P500：$4,154 (0.24 ↑)
Nasdaq100：$13,088 (0.81 ↑)
DJI：$33,897 (-0.04 ↑)
SOX：$3,046 (0.58 ↓)
GOLD：$2,005 (0.86 ↑)
OIL：$77 (0.07 ↑)
US02Y：4.15% ↓
US10Y：3.536% ↓
US10Y-US02Y：-0.615% ↑ https://t.co/zvHummh6Ub"
2023-04-24 16:59:05+00:00,$NDX #NASDAQ - L'indice NASDAQ va t-il corriger plus fort ? https://t.co/HkQUveGPDu
2023-04-24 16:59:04+00:00,$NDX #NASDAQ - L'indice NASDAQ va t-il corriger plus fort ? https://t.co/yYao3lLlFl
2023-04-24 16:58:33+00:00,iFree NEXT NASDAQ100が新NISAで買えるならQQQとの割合を半々にします。
2023-04-24 16:47:04+00:00,RT @bgbulltrader: 💎 Sabah girdiğim #NASDAQ100  işleminden karla ayrıldım. Benimle beraber değerlendiren arkadaşlara bereketli olsun.  #SPX5…
2023-04-24 16:29:34+00:00,"🔥 2.003 USD 🔹 38.860 TL 🔥

Kazanca ilk adım ABD piyasası açılışı ile #NASDAQ100 den geldi 😎

Demiştik kazanç bizim işimiz 👊🏻

#forex #fx #NASDAQ #BTC https://t.co/BGrd097ymg https://t.co/XjOpqtvYfU"
2023-04-24 16:23:07+00:00,"$NDX #NASDAQ100 - Journalier: Nous sommes actuellement dans une phase d'indécision à court terme. Dans un cas comme celui-ci, on pourrait privilégier les trades dans le sens de... https://t.co/pVaoxJQgGc"
2023-04-24 16:23:07+00:00,"$NDX #NASDAQ100 - Journalier: Nous sommes actuellement dans une phase d'indécision à court terme. Dans un cas comme celui-ci, on pourrait privilégier les trades dans le sens de... https://t.co/GPchNFWHrO"
2023-04-24 16:20:25+00:00,"#NASDAQ100 $NDX chart suggests #Fibonacci based #Resistance Levels are 12946.77,13018.93,13204.08
and #Support Levels are 12856.49,12662.04,12606.32
Start #investing in #GlobalStocks at https://t.co/peLniHQjpl
#Investor #Trading #investing"
2023-04-24 16:20:24+00:00,"#NASDAQ100 $NDX WeeklyChart-SMAandFibonacciSupport-Resistance
Index trading above 200 #SMA
20SMA at 12169.16, 50SMA at 12047.94, 200SMA at 11893.57 https://t.co/JzDnjYt9j2"
2023-04-24 16:12:00+00:00,$NDX #NASDAQ100 - 15 min.: NASDAQ100 INDEX s'inscrit dans une tendance baissière très forte. Les traders pourraient envisager de ne traiter que les positions shorts (à la... https://t.co/yLYeg3kNGk
2023-04-24 16:11:59+00:00,$NDX #NASDAQ100 - 15 min.: NASDAQ100 INDEX s'inscrit dans une tendance baissière très forte. Les traders pourraient envisager de ne traiter que les positions shorts (à la... https://t.co/3g8I1iXKQ9
2023-04-24 16:03:08+00:00,"Focus AT #NASDAQ100 🇺🇸
#Daily 🧐👇
La VAD sur les Tech's commence à porter ses fruits avec un 2ème warning qui s'allume avec la perte nette de la E20 😁 Le 🎯 idéal serait 12400 à TCT 🤔 Ce qui au regard de la config de la +part des indices augure d'un ⤵️ ~3% 😉 #TelleEstlaVoie https://t.co/YIxZJFDlKG"
2023-04-24 16:00:01+00:00,"RT @Stockstudy8: #NASDAQ100 made low 10440 &amp; Now 13131 
Up 25% 

Nasdaq index fund rocks 
❤️❤️❤️❤️"
2023-04-24 15:57:00+00:00,"$NDX #NASDAQ100 - Daily: We are currently in a phase of short-term indecision. In a case like this, you could favour trades in the direction of the basic trend on NASDAQ100... https://t.co/ymHLH5Tsmw"
2023-04-24 15:57:00+00:00,"$NDX #NASDAQ100 - Daily: We are currently in a phase of short-term indecision. In a case like this, you could favour trades in the direction of the basic trend on NASDAQ100... https://t.co/WBQklCgt8h"
2023-04-24 15:56:39+00:00,Ye #NASDAQ100 bhi aaj hi girna tha?🙄🙄
2023-04-24 15:55:34+00:00,RT @GarethSoloway: #Investors loved when $AAPL $AMZN $MSFT $META $TSLA $GOOGL made up basically 50% of the #NASDAQ100 and carried the marke…
2023-04-24 15:55:06+00:00,$NDX #NASDAQ100 - 1H: NASDAQ100 INDEX is part of a very strong bearish trend. Traders may consider trading only short positions (for sale) as long as the price remains well... https://t.co/XDki9CMq6T
2023-04-24 15:55:05+00:00,$NDX #NASDAQ100 - 1H: NASDAQ100 INDEX is part of a very strong bearish trend. Traders may consider trading only short positions (for sale) as long as the price remains well... https://t.co/7lYb8Mnrw1
2023-04-24 15:54:32+00:00,"$MNQXXXX #MICROEMININASDAQ100FULL0623 - 1H: Dado que todos los elementos son claramente bajistas, sería posible para los traders operar solo con posiciones short (de venta) en MICRO E-MINI... https://t.co/FGDPVZ5ecX"
2023-04-24 15:53:24+00:00,$MNQXXXX #MICROEMININASDAQ100FULL0623 - 15 min.: A corto plazo se podría ver una aceleración de la tendencia bajista de fondo en MICRO E-MINI NASDAQ100 FULL0623. Es una señal positiva para los... https://t.co/dFjzdLg1Va
2023-04-24 15:50:37+00:00,"#nasdaq100 #nasdaq #ndx

#fx #fxsinyal #forex #analiz #dax #ger #xauusd #dolar #brent #ukoil

https://t.co/C25lnLRqgo https://t.co/MyE5BmVmda"
2023-04-24 15:49:03+00:00,"Looks like #BTC and the #NASDAQ100 are both dumping today, however, #BTC looks to be slightly stronger https://t.co/QIOz2eAsGx"
2023-04-24 15:48:54+00:00,RT @MWellerFX: #Nasdaq100 outlook: $META earnings to decline for 6th straight quarter? https://t.co/2f8JBeyEph https://t.co/Q8kgxRxLQ3
2023-04-24 15:48:04+00:00,#Nasdaq100 outlook: $META earnings to decline for 6th straight quarter? https://t.co/2f8JBeyEph https://t.co/Q8kgxRxLQ3
2023-04-24 15:47:35+00:00,"RT @Stockstudy8: #NASDAQ100 made low 10440 &amp; Now 13131 
Up 25% 

Nasdaq index fund rocks 
❤️❤️❤️❤️"
2023-04-24 15:46:48+00:00,#Nasdaq100 outlook: $META earnings to decline for 6th straight quarter? https://t.co/nL6o2AJHe6 https://t.co/hKh16kGWUG
2023-04-24 15:43:05+00:00,"#NASDAQ100 made low 10440 &amp; Now 13131 
Up 25% 

Nasdaq index fund rocks 
❤️❤️❤️❤️ https://t.co/Ej6KYBLvk3"
2023-04-24 15:42:56+00:00,"#NASDAQ100 made low 10440 &amp; Now 13131 
Up 25% 

Nasdaq index fund rocks 
❤️❤️❤️❤️"
2023-04-24 15:41:03+00:00,"#Petrolprices #forexsignals #forextrading #ForexMarket #coin #altcoin #altın #XAGUSD #Bitcoin #DAX40 #NASDAQ100 #NASDAQ #onsaltın #xauusd #forex #forexsignals #analiz
#Forex3D #ForexMarket #forexsignal  #forexsignal
#SP500 #usoil #petrol #BRENT
#NASDAQ100 #nasdaq #us100 #DAX https://t.co/MXdnrNfwRm"
2023-04-24 15:40:36+00:00,"Por hoy doy por terminada la sesion operativa de futuros americanos.

$MNQ $NQ #Nasdaq #NASDAQ100  #trading https://t.co/deRilSu9Fa"
2023-04-24 15:36:53+00:00,"はぁ〜…😔
#NASDAQ100 #米国株 #レバナス https://t.co/om12oSEXr6"
2023-04-24 15:35:00+00:00,"1年2年では投資とは言いません。
墓場までが投資。
暴落に一喜一憂してソワソワするならやめときましょう。
#NASDAQ100"
2023-04-24 15:32:40+00:00,seeeeellll ... push that fucking button #bourse #LVMH #LouisVuitton #CAC40 $CAC #France #Macron #luxury #FranceProtests in a #bubble bigger than #NASDAQ100 #tech #Apple $AAPL $TSLA #technology $SPX https://t.co/JEujv5QnqO
2023-04-24 15:31:06+00:00,"RT @algoboxtips: Monday Markets are Slow? Not with AlgoBox

@RealVinnyEmini 

#trading #Daytrader #tradesetup $SPY $ES $MES #MES $NQ $SPX #…"
2023-04-24 15:30:00+00:00,"#Pronóstico #Forex Semanal para #NASDAQ100 #EURUSD #GBPUSD #USDCHF

https://t.co/rfMgvIkH5S https://t.co/YPwbtBawEM"
2023-04-24 15:28:05+00:00,"#NASDAQ100 #NASDAQ100 
Hoy nos trajo lindos short en Scalping https://t.co/zQQsMlSwWI"
2023-04-24 15:25:17+00:00,"@hiyono_leverage つまらないかもしれません😅

レバナスが5000万円到達したら、新ニーサとNASDAQ100とSP500をMAX積立します！新ニーサ利用は4年後になりそうです。

FANG+も考えましたが、新ニーサを長期で運用するならNASDAQ100の方が良さそう🙃

レバナスは1億円超えてから、レバナス3:現金1の運用で永遠と行きます！"
2023-04-24 15:24:41+00:00,RT @bgbulltrader: 💎 Sabah girdiğim #NASDAQ100  işleminden karla ayrıldım. Benimle beraber değerlendiren arkadaşlara bereketli olsun.  #SPX5…
2023-04-24 15:19:38+00:00,#Nasdaq = Road Map = #NQ $QQQ #nasdaq100 #QQQ $NQ #NDX $NDX https://t.co/XU6KGcv59P
2023-04-24 15:14:21+00:00,"FII SELL NET RUPEES 412.27 CR OF INDIA SHARES TODAY || DII BUY NET RUPEES 1177.18 CR

@NSEIndia

#NiftyBank #Nifty50 #NASDAQ100 https://t.co/Lqlw1YPJz5"
2023-04-24 15:13:16+00:00,"Took PDH, target PDL/Sellside.

This doesn't have to be difficult

Simplicity is key

#ES_F #NQ_F #NQ #ICT #SMC #US100 #NASDAQ100 #US500 #SP500 #ES #ENIGMA #LiquidityInc #bookofhopi #AMD #po3 https://t.co/szVvY19ZGR"
2023-04-24 15:09:39+00:00,"15000ドルまで上がります。
第二章これから始まります。
人間界の洗脳と歴史
#NASDAQ100"
2023-04-24 15:09:03+00:00,"🇺🇸 $QQQ #QQQ #NASDAQ #NASDAQ100 

Perdiendo la ASL21 el día de hoy, con los balances de 4 BIG Tech's esta semana y circulando dentro de una cuña alcista que suele resolver a la baja, linda semana nos espera ! No se la pierdan ! https://t.co/s03EMXvIoW"
2023-04-24 15:05:46+00:00,"未来まだまだ上がります。止まりません。第二章始まる。
#NASDAQ100"
2023-04-24 15:05:28+00:00,"RT @chart_professor: Profitable strategy..

#StocksToBuy #stocks #stockstowatch #sharemarket #investment #invest #tradingstrategy #TRADINGT…"
2023-04-24 15:05:00+00:00,"The larger flat correction, we have been tracking on the #NASDAQ/ #NASDAQ100 since at least 10 days ago is filling in nicely with green W-c now most likely getting close to completing at its ideal target level of $11950+/-50. 

Trade safely! https://t.co/A0tq1ebxO7"
2023-04-24 15:04:26+00:00,"The larger flat correction, ending we have been tracking on the #NASDAQ/ #NASDAQ100 since at least 10 days ago is filling in nicely with green W-c now most likely getting close to completing at its ideal target level of $11950+/-50. 

Trade safely! https://t.co/K6cN6mKJtM"
2023-04-24 15:04:17+00:00,It's high time to buy #NASDAQ100. It will hit 12980$-13010$ by the end of today. https://t.co/0PrRdEP0kN
2023-04-24 15:03:30+00:00,"100%下がる？11000ドルまで下がる？下がるわけないやろ？下がったとしても12500やろ！煽るな！
#NASDAQ100"
2023-04-24 15:03:27+00:00,"Me posiciono en cortos (Swing Trade) a principios de semana en futuros del SP500 y Nasdaq. Incluido 2 contratos en QQQ. A ver como sale la cosa. 

#NASDAQ100 #SP500 #QQQ #futuros https://t.co/3abSeIv1oE"
2023-04-24 14:55:39+00:00,"Monday Markets are Slow? Not with AlgoBox

@RealVinnyEmini 

#trading #Daytrader #tradesetup $SPY $ES $MES #MES $NQ $SPX #ES #NASDAQ #NASDAQ100 https://t.co/JppAj9ui5i"
2023-04-24 14:55:13+00:00,"RT @SteelMH: Vamos a por el lunes…  😂

#NASDAQ #NASDAQ100 #Trading https://t.co/qS51TN5mn0"
2023-04-24 14:53:01+00:00,"RT @AfateNews: #NASDAQ100 à l'aube d'une grosse semaine de résultats . Quels scénarios et niveaux à suivre? Réponses dans ""La Semaine Ichim…"
2023-04-24 14:51:06+00:00,"Weekly Market Analysis 👩‍💼 

📈 Top Gainers
#USDollar, #EURUSD, #GBPUSD

📉 Top Losers
#NASDAQ100, #USDCHF

https://t.co/1K6jqdbaht

#AMASS #trading #tradingplatform #tradinglifestyle #tradingstrategy #liquiditypool #binaryoptions #copytrade"
2023-04-24 14:48:55+00:00,"NASDAQ100ヒートマップ[面積:時価総額]
【NASDAQ100】 12,933.84 ▼0.51% -66.92 [23:48] https://t.co/EyLXh8x4fr #寄与度 #NASDAQ100 #ヒートマップ https://t.co/B46EE0QsKA"
2023-04-24 14:46:57+00:00,"#NASDAQ100  🇺🇸
1H PREMIUM BUYSIDE LIQUIDITY
BEARISH IOF CON SELLSIDE CLARA
MMSELLMODEL. https://t.co/Q3lxEEOPfH"
2023-04-24 14:46:21+00:00,Pretty soon you'll be able to know how I win everyday on the nasdaq100.  #NAS100 Website coming soon. https://t.co/LVYSngOzWg
2023-04-24 14:44:37+00:00,NASDAQ100、12930をなかなか割れねぇwww
2023-04-24 19:06:07+00:00,@dollarupdaily #NASDAQ100
2023-04-24 14:44:19+00:00,Good levels to enter again #NASDAQ100 #SGXNIFTY https://t.co/Xm7xFjkvWs
2023-04-24 14:41:10+00:00,"Today Top Flow in #NASDAQ #NASDAQ100, Buy Flow &amp; Sell Flow $CMCSA $CSX $NFLX $JD $ULTA $KLAC $ILMN $NXPI $WDC $CPRT $TSLA $NVDA $MSFT $AMZN $AMD $BKNG $MELI $GOOG $GOOGL $MRNA #stock #stocks #StockMarket #Investment #investing https://t.co/I8hjTlmPov https://t.co/EcRA4Y14vc"
2023-04-24 14:40:42+00:00,"#xauusd #gold  #nasdaq100 #nasdaq 

#gold #fx #foreks #forex #nasdaq #dax #ger #eurusd #altın #dolar #usd #gbpusd #brent #ukoil #petrol #sasa #eupwr #gesan #kontr #thyao #pgsus

https://t.co/C25lnLRqgo https://t.co/wOhFSqSbau"
2023-04-24 14:40:25+00:00,It’s a beautiful Monday. #NASDAQ100 https://t.co/AxoU4jNAkE
2023-04-24 14:37:59+00:00,"@InvertirDesde0 Estoy indexado al #Nasdaq100 😅, es verdad que pause mis aportaciones porque creía que la caída sería más dura, y no he vuelto a aportar"
2023-04-24 14:37:34+00:00,We shall see. #NASDAQ #NASDAQ100 https://t.co/658qnkSN79
2023-04-24 14:30:02+00:00,#marketbreadth for the US based on #DJ30 and #Nasdaq100 https://t.co/x2CVGJb9Zq
2023-04-24 14:28:58+00:00,"#nasdaq100 #nasdaq #ndx

#fx #forex #ndx #dxy #brent #ukoil #wti #dax #ger #analiz #foreks #usd #eurusd #xauusd #gold #silver #xagusd #ons #eupwr #sasa #smrtg

https://t.co/C25lnLRqgo https://t.co/LxsuTlCeBI"
2023-04-24 14:28:24+00:00,#Nasdaq gördüğü baskıya ve kısa periyotlu ortalamaların altına sarkmasına karşın 12930 – 13028 desteği güncelliğini koruyor. Fiyatlamalar bu destek ve üzerinde kaldığı sürece yukarı yönlü görünüm devam edebilir. #nasdaq100 #us100 #endeks #forex https://t.co/SrQiNl39sI
2023-04-24 14:28:00+00:00,Registro https://t.co/kBUszGVEo5 #trading #stormgain #crypto #nft #bitcoin #BonoBienvenida #USDT #NDX #NASDAQ100 #BTC #EURUSD #JPY #USD #USDCAD #USDJPY #WTI #GBPUSD #GBPJPY #USDT #MXNJPY #gold #silver #eth #cryptocurrencies #LTC #Ethereum #bitcoin #cardano #P2E #NFT #NFTs #LTC
